TenantId,SourceSystem,MG,ManagementGroupName,TimeGenerated [Pacific Time (US and Canada) Tijuana],Computer,RawData,SERVER_LOCALTIME_t [Pacific Time (US and Canada) Tijuana],SERVER_UTC_t [Pacific Time (US and Canada) Tijuana],ACTIVE_STATUS_s,ASYNC_BUFF_USED_MB_d,DATABASE_NAME_s,FULL_SYNC_s,HOST_s,LAST_LOG_POSITION_d,LAST_LOG_POSITION_TIME_t [Pacific Time (US and Canada) Tijuana],OPERATION_MODE_s,PROVIDER_INSTANCE_s,REPLAYED_LOG_POSITION_d,REPLAYED_LOG_POSITION_TIME_t [Pacific Time (US and Canada) Tijuana],REPLICATION_MODE_s,SAPMON_VERSION_s,SECONDARY_FAILOVER_COUNT_d,SECONDARY_FULLY_RECOVERABLE_s,SECONDARY_HOST_s,SECONDARY_RECONNECT_COUNT_d,SECONDARY_SITE_NAME_s,SERVICE_NAME_s,SERVICE_REPLICATION_STATUS_s,SERVICE_REPLICATION_STATUS_DETAILS_s,SHIPPED_FULL_REPLICA_DURATION_d,SHIPPED_FULL_REPLICA_SIZE_d,SHIPPED_LOG_BUFFERS_COUNT_d,SHIPPED_LOG_BUFFERS_DURATION_d,SHIPPED_LOG_BUFFERS_SIZE_d,SHIPPED_LOG_POSITION_d,SHIPPED_LOG_POSITION_TIME_t [Pacific Time (US and Canada) Tijuana],SITE_NAME_s,SYSTEM_ID_s,SYSTEM_REPLICATION_STATUS_s,TIER_d,TIME_DIFF_SECONDS_d,TOTAL_TRIGGER_ASYNC_WRITES_d,TOTAL_WRITE_SIZE_d,TOTAL_WRITE_TIME_d,Time_Generated_t [Pacific Time (US and Canada) Tijuana],_SERVER_LOCALTIME_t [Pacific Time (US and Canada) Tijuana],_SERVER_UTC_t [Pacific Time (US and Canada) Tijuana],sapsid_s,Type,_ResourceId
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/17/2026, 11:39:03.947 PM",,,"4/17/2026, 11:39:03.757 PM","4/17/2026, 11:39:03.757 PM",YES,10076,CHA,DISABLED,vchadcha01l10c,1989663808,"4/17/2026, 11:38:46.698 PM",logreplay,CHA-HANA,1821220165,"11/25/2025, 3:29:37.831 AM",SYNC,4.0.260223.125026,0,TRUE,vchadcha01l00c,0,SITEA,docstore,ERROR,Log shipping timeout occurred,0,0,52628,48577175,215564288,1824578560,"11/28/2025, 12:19:19.837 AM",SITEB,CHA,ERROR,1,12176366,2645414,84939702272,1608027259,"4/17/2026, 11:39:03.761 PM","4/17/2026, 11:39:03.757 PM","4/17/2026, 11:39:03.757 PM",CHA,SapHana_SystemReplication_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/17/2026, 11:40:05.743 PM",,,"4/17/2026, 11:40:04.913 PM","4/17/2026, 11:40:04.913 PM",YES,0,SYSTEMDB,DISABLED,vchadcha01l10c,2228669888,"4/17/2026, 11:40:04.893 PM",logreplay,CHA-HANA,2228669888,"4/17/2026, 11:40:04.893 PM",SYNC,4.0.260223.125026,0,TRUE,vchadcha01l00c,0,SITEA,nameserver,ACTIVE,,0,0,21686924,20601017226,90663358464,2228669888,"4/17/2026, 11:40:04.893 PM",SITEB,CHA,ACTIVE,1,0,21694442,90788487168,10786264824,"4/17/2026, 11:40:04.928 PM","4/17/2026, 11:40:04.913 PM","4/17/2026, 11:40:04.913 PM",CHA,SapHana_SystemReplication_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/17/2026, 11:40:05.743 PM",,,"4/17/2026, 11:40:04.913 PM","4/17/2026, 11:40:04.913 PM",YES,10078.86,CHA,DISABLED,vchadcha01l10c,1898286272,"4/17/2026, 11:39:56.753 PM",logreplay,CHA-HANA,1729801541,"11/25/2025, 3:29:37.831 AM",SYNC,4.0.260223.125026,0,TRUE,vchadcha01l00c,0,SITEA,xsengine,ERROR,Log shipping timeout occurred,0,0,52538,49321445,215195648,1733154112,"11/28/2025, 12:11:54.676 AM",SITEB,CHA,ERROR,1,12176882,2646093,11432980480,1350476365,"4/17/2026, 11:40:04.928 PM","4/17/2026, 11:40:04.913 PM","4/17/2026, 11:40:04.913 PM",CHA,SapHana_SystemReplication_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/17/2026, 11:40:05.743 PM",,,"4/17/2026, 11:40:04.913 PM","4/17/2026, 11:40:04.913 PM",YES,465461.26,CHA,DISABLED,vchadcha01l10c,2.35737E+11,"4/17/2026, 11:40:04.288 PM",logreplay,CHA-HANA,2.27955E+11,"11/25/2025, 3:29:53.587 AM",SYNC,4.0.260223.125026,0,TRUE,vchadcha01l00c,1,SITEA,indexserver,ERROR,Log shipping timeout occurred,0,0,1771935,1203537545,9972457472,2.28111E+11,"11/28/2025, 1:12:05.376 AM",SITEB,CHA,ERROR,1,12173278,88531768,5.74398E+11,28016788934,"4/17/2026, 11:40:04.928 PM","4/17/2026, 11:40:04.913 PM","4/17/2026, 11:40:04.913 PM",CHA,SapHana_SystemReplication_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/17/2026, 11:40:05.743 PM",,,"4/17/2026, 11:40:04.913 PM","4/17/2026, 11:40:04.913 PM",YES,10078.24,CHA,DISABLED,vchadcha01l10c,1819713472,"4/17/2026, 11:39:56.753 PM",logreplay,CHA-HANA,1651231877,"11/25/2025, 3:29:37.831 AM",SYNC,4.0.260223.125026,0,TRUE,vchadcha01l00c,0,SITEA,dpserver,ERROR,Log shipping timeout occurred,0,0,52649,49593104,215650304,1654591552,"11/28/2025, 12:20:54.290 AM",SITEB,CHA,ERROR,1,12176342,2646071,11432771584,1372016495,"4/17/2026, 11:40:04.928 PM","4/17/2026, 11:40:04.913 PM","4/17/2026, 11:40:04.913 PM",CHA,SapHana_SystemReplication_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/17/2026, 11:40:05.743 PM",,,"4/17/2026, 11:40:04.913 PM","4/17/2026, 11:40:04.913 PM",YES,10076.05,CHA,DISABLED,vchadcha01l10c,1989664576,"4/17/2026, 11:39:56.753 PM",logreplay,CHA-HANA,1821220165,"11/25/2025, 3:29:37.831 AM",SYNC,4.0.260223.125026,0,TRUE,vchadcha01l00c,0,SITEA,docstore,ERROR,Log shipping timeout occurred,0,0,52628,48577175,215564288,1824578560,"11/28/2025, 12:19:19.837 AM",SITEB,CHA,ERROR,1,12176436,2645426,84939751424,1608032932,"4/17/2026, 11:40:04.929 PM","4/17/2026, 11:40:04.913 PM","4/17/2026, 11:40:04.913 PM",CHA,SapHana_SystemReplication_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/17/2026, 11:41:04.426 PM",,,"4/17/2026, 11:41:03.852 PM","4/17/2026, 11:41:03.852 PM",YES,0,SYSTEMDB,DISABLED,vchadcha01l10c,2228677056,"4/17/2026, 11:41:03.853 PM",logreplay,CHA-HANA,2228677056,"4/17/2026, 11:41:03.853 PM",SYNC,4.0.260223.125026,0,TRUE,vchadcha01l00c,0,SITEA,nameserver,ACTIVE,,0,0,21687036,20601116812,90663817216,2228677056,"4/17/2026, 11:41:03.853 PM",SITEB,CHA,ACTIVE,1,0,21694553,90788941824,10786314771,"4/17/2026, 11:41:03.886 PM","4/17/2026, 11:41:03.852 PM","4/17/2026, 11:41:03.852 PM",CHA,SapHana_SystemReplication_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/17/2026, 11:41:04.426 PM",,,"4/17/2026, 11:41:03.852 PM","4/17/2026, 11:41:03.852 PM",YES,10078.91,CHA,DISABLED,vchadcha01l10c,1898287040,"4/17/2026, 11:40:56.799 PM",logreplay,CHA-HANA,1729801541,"11/25/2025, 3:29:37.831 AM",SYNC,4.0.260223.125026,0,TRUE,vchadcha01l00c,0,SITEA,xsengine,ERROR,Log shipping timeout occurred,0,0,52538,49321445,215195648,1733154112,"11/28/2025, 12:11:54.676 AM",SITEB,CHA,ERROR,1,12176942,2646105,11433029632,1350481633,"4/17/2026, 11:41:03.886 PM","4/17/2026, 11:41:03.852 PM","4/17/2026, 11:41:03.852 PM",CHA,SapHana_SystemReplication_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/17/2026, 11:41:04.426 PM",,,"4/17/2026, 11:41:03.852 PM","4/17/2026, 11:41:03.852 PM",YES,465463.33,CHA,DISABLED,vchadcha01l10c,2.35737E+11,"4/17/2026, 11:40:57.642 PM",logreplay,CHA-HANA,2.27955E+11,"11/25/2025, 3:29:53.587 AM",SYNC,4.0.260223.125026,0,TRUE,vchadcha01l00c,1,SITEA,indexserver,ERROR,Log shipping timeout occurred,0,0,1771935,1203537545,9972457472,2.28111E+11,"11/28/2025, 1:12:05.376 AM",SITEB,CHA,ERROR,1,12173332,88532157,5.744E+11,28016924614,"4/17/2026, 11:41:03.886 PM","4/17/2026, 11:41:03.852 PM","4/17/2026, 11:41:03.852 PM",CHA,SapHana_SystemReplication_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/17/2026, 11:41:04.426 PM",,,"4/17/2026, 11:41:03.852 PM","4/17/2026, 11:41:03.852 PM",YES,10078.28,CHA,DISABLED,vchadcha01l10c,1819714240,"4/17/2026, 11:40:56.799 PM",logreplay,CHA-HANA,1651231877,"11/25/2025, 3:29:37.831 AM",SYNC,4.0.260223.125026,0,TRUE,vchadcha01l00c,0,SITEA,dpserver,ERROR,Log shipping timeout occurred,0,0,52649,49593104,215650304,1654591552,"11/28/2025, 12:20:54.290 AM",SITEB,CHA,ERROR,1,12176402,2646083,11432820736,1372022498,"4/17/2026, 11:41:03.886 PM","4/17/2026, 11:41:03.852 PM","4/17/2026, 11:41:03.852 PM",CHA,SapHana_SystemReplication_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/17/2026, 11:41:04.426 PM",,,"4/17/2026, 11:41:03.852 PM","4/17/2026, 11:41:03.852 PM",YES,10076.09,CHA,DISABLED,vchadcha01l10c,1989665344,"4/17/2026, 11:40:56.799 PM",logreplay,CHA-HANA,1821220165,"11/25/2025, 3:29:37.831 AM",SYNC,4.0.260223.125026,0,TRUE,vchadcha01l00c,0,SITEA,docstore,ERROR,Log shipping timeout occurred,0,0,52628,48577175,215564288,1824578560,"11/28/2025, 12:19:19.837 AM",SITEB,CHA,ERROR,1,12176496,2645438,84939800576,1608039103,"4/17/2026, 11:41:03.886 PM","4/17/2026, 11:41:03.852 PM","4/17/2026, 11:41:03.852 PM",CHA,SapHana_SystemReplication_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/17/2026, 11:42:04.616 PM",,,"4/17/2026, 11:42:03.883 PM","4/17/2026, 11:42:03.883 PM",YES,0,SYSTEMDB,DISABLED,vchadcha01l10c,2228686208,"4/17/2026, 11:42:03.852 PM",logreplay,CHA-HANA,2228686208,"4/17/2026, 11:42:03.852 PM",SYNC,4.0.260223.125026,0,TRUE,vchadcha01l00c,0,SITEA,nameserver,ACTIVE,,0,0,21687178,20601232826,90664402944,2228686208,"4/17/2026, 11:42:03.852 PM",SITEB,CHA,ACTIVE,1,0,21694695,90789531648,10786374955,"4/17/2026, 11:42:03.911 PM","4/17/2026, 11:42:03.883 PM","4/17/2026, 11:42:03.883 PM",CHA,SapHana_SystemReplication_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/17/2026, 11:42:04.616 PM",,,"4/17/2026, 11:42:03.883 PM","4/17/2026, 11:42:03.883 PM",YES,10078.98,CHA,DISABLED,vchadcha01l10c,1898288192,"4/17/2026, 11:41:46.856 PM",logreplay,CHA-HANA,1729801541,"11/25/2025, 3:29:37.831 AM",SYNC,4.0.260223.125026,0,TRUE,vchadcha01l00c,0,SITEA,xsengine,ERROR,Log shipping timeout occurred,0,0,52538,49321445,215195648,1733154112,"11/28/2025, 12:11:54.676 AM",SITEB,CHA,ERROR,1,12176992,2646123,11433103360,1350504328,"4/17/2026, 11:42:03.911 PM","4/17/2026, 11:42:03.883 PM","4/17/2026, 11:42:03.883 PM",CHA,SapHana_SystemReplication_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/17/2026, 11:42:04.616 PM",,,"4/17/2026, 11:42:03.883 PM","4/17/2026, 11:42:03.883 PM",YES,465468.05,CHA,DISABLED,vchadcha01l10c,2.35737E+11,"4/17/2026, 11:41:57.790 PM",logreplay,CHA-HANA,2.27955E+11,"11/25/2025, 3:29:53.587 AM",SYNC,4.0.260223.125026,0,TRUE,vchadcha01l00c,1,SITEA,indexserver,ERROR,Log shipping timeout occurred,0,0,1771935,1203537545,9972457472,2.28111E+11,"11/28/2025, 1:12:05.376 AM",SITEB,CHA,ERROR,1,12173392,88532691,5.74405E+11,28017092430,"4/17/2026, 11:42:03.911 PM","4/17/2026, 11:42:03.883 PM","4/17/2026, 11:42:03.883 PM",CHA,SapHana_SystemReplication_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/17/2026, 11:42:04.616 PM",,,"4/17/2026, 11:42:03.883 PM","4/17/2026, 11:42:03.883 PM",YES,10078.35,CHA,DISABLED,vchadcha01l10c,1819715392,"4/17/2026, 11:41:46.856 PM",logreplay,CHA-HANA,1651231877,"11/25/2025, 3:29:37.831 AM",SYNC,4.0.260223.125026,0,TRUE,vchadcha01l00c,0,SITEA,dpserver,ERROR,Log shipping timeout occurred,0,0,52649,49593104,215650304,1654591552,"11/28/2025, 12:20:54.290 AM",SITEB,CHA,ERROR,1,12176452,2646101,11432894464,1372030862,"4/17/2026, 11:42:03.911 PM","4/17/2026, 11:42:03.883 PM","4/17/2026, 11:42:03.883 PM",CHA,SapHana_SystemReplication_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/17/2026, 11:42:04.616 PM",,,"4/17/2026, 11:42:03.883 PM","4/17/2026, 11:42:03.883 PM",YES,10076.16,CHA,DISABLED,vchadcha01l10c,1989666496,"4/17/2026, 11:41:46.856 PM",logreplay,CHA-HANA,1821220165,"11/25/2025, 3:29:37.831 AM",SYNC,4.0.260223.125026,0,TRUE,vchadcha01l00c,0,SITEA,docstore,ERROR,Log shipping timeout occurred,0,0,52628,48577175,215564288,1824578560,"11/28/2025, 12:19:19.837 AM",SITEB,CHA,ERROR,1,12176547,2645456,84939874304,1608047828,"4/17/2026, 11:42:03.912 PM","4/17/2026, 11:42:03.883 PM","4/17/2026, 11:42:03.883 PM",CHA,SapHana_SystemReplication_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/17/2026, 11:43:04.421 PM",,,"4/17/2026, 11:43:03.524 PM","4/17/2026, 11:43:03.524 PM",YES,0,SYSTEMDB,DISABLED,vchadcha01l10c,2228691328,"4/17/2026, 11:43:03.518 PM",logreplay,CHA-HANA,2228691328,"4/17/2026, 11:43:03.518 PM",SYNC,4.0.260223.125026,0,TRUE,vchadcha01l00c,0,SITEA,nameserver,ACTIVE,,0,0,21687258,20601300257,90664730624,2228691328,"4/17/2026, 11:43:03.518 PM",SITEB,CHA,ACTIVE,1,0,21694775,90789859328,10786411384,"4/17/2026, 11:43:03.530 PM","4/17/2026, 11:43:03.524 PM","4/17/2026, 11:43:03.524 PM",CHA,SapHana_SystemReplication_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/17/2026, 11:43:04.421 PM",,,"4/17/2026, 11:43:03.524 PM","4/17/2026, 11:43:03.524 PM",YES,10079.07,CHA,DISABLED,vchadcha01l10c,1898289600,"4/17/2026, 11:42:46.897 PM",logreplay,CHA-HANA,1729801541,"11/25/2025, 3:29:37.831 AM",SYNC,4.0.260223.125026,0,TRUE,vchadcha01l00c,0,SITEA,xsengine,ERROR,Log shipping timeout occurred,0,0,52538,49321445,215195648,1733154112,"11/28/2025, 12:11:54.676 AM",SITEB,CHA,ERROR,1,12177052,2646145,11433193472,1350513036,"4/17/2026, 11:43:03.530 PM","4/17/2026, 11:43:03.524 PM","4/17/2026, 11:43:03.524 PM",CHA,SapHana_SystemReplication_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/17/2026, 11:43:04.421 PM",,,"4/17/2026, 11:43:03.524 PM","4/17/2026, 11:43:03.524 PM",YES,465470.58,CHA,DISABLED,vchadcha01l10c,2.35737E+11,"4/17/2026, 11:42:57.936 PM",logreplay,CHA-HANA,2.27955E+11,"11/25/2025, 3:29:53.587 AM",SYNC,4.0.260223.125026,0,TRUE,vchadcha01l00c,1,SITEA,indexserver,ERROR,Log shipping timeout occurred,0,0,1771935,1203537545,9972457472,2.28111E+11,"11/28/2025, 1:12:05.376 AM",SITEB,CHA,ERROR,1,12173452,88533135,5.74407E+11,28017231600,"4/17/2026, 11:43:03.530 PM","4/17/2026, 11:43:03.524 PM","4/17/2026, 11:43:03.524 PM",CHA,SapHana_SystemReplication_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/17/2026, 11:43:04.421 PM",,,"4/17/2026, 11:43:03.524 PM","4/17/2026, 11:43:03.524 PM",YES,10078.44,CHA,DISABLED,vchadcha01l10c,1819716800,"4/17/2026, 11:42:46.897 PM",logreplay,CHA-HANA,1651231877,"11/25/2025, 3:29:37.831 AM",SYNC,4.0.260223.125026,0,TRUE,vchadcha01l00c,0,SITEA,dpserver,ERROR,Log shipping timeout occurred,0,0,52649,49593104,215650304,1654591552,"11/28/2025, 12:20:54.290 AM",SITEB,CHA,ERROR,1,12176512,2646123,11432984576,1372040121,"4/17/2026, 11:43:03.530 PM","4/17/2026, 11:43:03.524 PM","4/17/2026, 11:43:03.524 PM",CHA,SapHana_SystemReplication_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/17/2026, 11:43:04.421 PM",,,"4/17/2026, 11:43:03.524 PM","4/17/2026, 11:43:03.524 PM",YES,10076.25,CHA,DISABLED,vchadcha01l10c,1989667904,"4/17/2026, 11:42:46.897 PM",logreplay,CHA-HANA,1821220165,"11/25/2025, 3:29:37.831 AM",SYNC,4.0.260223.125026,0,TRUE,vchadcha01l00c,0,SITEA,docstore,ERROR,Log shipping timeout occurred,0,0,52628,48577175,215564288,1824578560,"11/28/2025, 12:19:19.837 AM",SITEB,CHA,ERROR,1,12176607,2645478,84939964416,1608056600,"4/17/2026, 11:43:03.530 PM","4/17/2026, 11:43:03.524 PM","4/17/2026, 11:43:03.524 PM",CHA,SapHana_SystemReplication_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/17/2026, 11:44:04.213 PM",,,"4/17/2026, 11:44:03.588 PM","4/17/2026, 11:44:03.588 PM",YES,0,SYSTEMDB,DISABLED,vchadcha01l10c,2228701248,"4/17/2026, 11:44:03.589 PM",logreplay,CHA-HANA,2228701184,"4/17/2026, 11:44:03.562 PM",SYNC,4.0.260223.125026,0,TRUE,vchadcha01l00c,0,SITEA,nameserver,ACTIVE,,0,0,21687409,20601425246,90665365504,2228701248,"4/17/2026, 11:44:03.589 PM",SITEB,CHA,ACTIVE,1,0,21694924,90790490112,10786474245,"4/17/2026, 11:44:03.603 PM","4/17/2026, 11:44:03.588 PM","4/17/2026, 11:44:03.588 PM",CHA,SapHana_SystemReplication_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/17/2026, 11:44:04.213 PM",,,"4/17/2026, 11:44:03.588 PM","4/17/2026, 11:44:03.588 PM",YES,10079.11,CHA,DISABLED,vchadcha01l10c,1898290304,"4/17/2026, 11:43:46.944 PM",logreplay,CHA-HANA,1729801541,"11/25/2025, 3:29:37.831 AM",SYNC,4.0.260223.125026,0,TRUE,vchadcha01l00c,0,SITEA,xsengine,ERROR,Log shipping timeout occurred,0,0,52538,49321445,215195648,1733154112,"11/28/2025, 12:11:54.676 AM",SITEB,CHA,ERROR,1,12177112,2646156,11433238528,1350535690,"4/17/2026, 11:44:03.603 PM","4/17/2026, 11:44:03.588 PM","4/17/2026, 11:44:03.588 PM",CHA,SapHana_SystemReplication_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/17/2026, 11:44:04.213 PM",,,"4/17/2026, 11:44:03.588 PM","4/17/2026, 11:44:03.588 PM",YES,465471.99,CHA,DISABLED,vchadcha01l10c,2.35737E+11,"4/17/2026, 11:44:01.861 PM",logreplay,CHA-HANA,2.27955E+11,"11/25/2025, 3:29:53.587 AM",SYNC,4.0.260223.125026,0,TRUE,vchadcha01l00c,1,SITEA,indexserver,ERROR,Log shipping timeout occurred,0,0,1771935,1203537545,9972457472,2.28111E+11,"11/28/2025, 1:12:05.376 AM",SITEB,CHA,ERROR,1,12173516,88533474,5.74409E+11,28017343706,"4/17/2026, 11:44:03.605 PM","4/17/2026, 11:44:03.588 PM","4/17/2026, 11:44:03.588 PM",CHA,SapHana_SystemReplication_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/17/2026, 11:44:04.213 PM",,,"4/17/2026, 11:44:03.588 PM","4/17/2026, 11:44:03.588 PM",YES,10078.48,CHA,DISABLED,vchadcha01l10c,1819717504,"4/17/2026, 11:43:46.944 PM",logreplay,CHA-HANA,1651231877,"11/25/2025, 3:29:37.831 AM",SYNC,4.0.260223.125026,0,TRUE,vchadcha01l00c,0,SITEA,dpserver,ERROR,Log shipping timeout occurred,0,0,52649,49593104,215650304,1654591552,"11/28/2025, 12:20:54.290 AM",SITEB,CHA,ERROR,1,12176572,2646134,11433029632,1372045661,"4/17/2026, 11:44:03.605 PM","4/17/2026, 11:44:03.588 PM","4/17/2026, 11:44:03.588 PM",CHA,SapHana_SystemReplication_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/17/2026, 11:44:04.213 PM",,,"4/17/2026, 11:44:03.588 PM","4/17/2026, 11:44:03.588 PM",YES,10076.29,CHA,DISABLED,vchadcha01l10c,1989668608,"4/17/2026, 11:43:46.944 PM",logreplay,CHA-HANA,1821220165,"11/25/2025, 3:29:37.831 AM",SYNC,4.0.260223.125026,0,TRUE,vchadcha01l00c,0,SITEA,docstore,ERROR,Log shipping timeout occurred,0,0,52628,48577175,215564288,1824578560,"11/28/2025, 12:19:19.837 AM",SITEB,CHA,ERROR,1,12176667,2645489,84940009472,1608061709,"4/17/2026, 11:44:03.608 PM","4/17/2026, 11:44:03.588 PM","4/17/2026, 11:44:03.588 PM",CHA,SapHana_SystemReplication_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/17/2026, 11:45:05.460 PM",,,"4/17/2026, 11:45:05.044 PM","4/17/2026, 11:45:05.044 PM",YES,0,SYSTEMDB,DISABLED,vchadcha01l10c,2228708416,"4/17/2026, 11:45:05.035 PM",logreplay,CHA-HANA,2228708224,"4/17/2026, 11:45:04.941 PM",SYNC,4.0.260223.125026,0,TRUE,vchadcha01l00c,0,SITEA,nameserver,ACTIVE,,0,0,21687519,20601521605,90665824256,2228708416,"4/17/2026, 11:45:05.035 PM",SITEB,CHA,ACTIVE,1,0,21695035,90790952960,10786527264,"4/17/2026, 11:45:05.062 PM","4/17/2026, 11:45:05.044 PM","4/17/2026, 11:45:05.044 PM",CHA,SapHana_SystemReplication_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/17/2026, 11:45:05.460 PM",,,"4/17/2026, 11:45:05.044 PM","4/17/2026, 11:45:05.044 PM",YES,10079.16,CHA,DISABLED,vchadcha01l10c,1898291136,"4/17/2026, 11:44:57.004 PM",logreplay,CHA-HANA,1729801541,"11/25/2025, 3:29:37.831 AM",SYNC,4.0.260223.125026,0,TRUE,vchadcha01l00c,0,SITEA,xsengine,ERROR,Log shipping timeout occurred,0,0,52538,49321445,215195648,1733154112,"11/28/2025, 12:11:54.676 AM",SITEB,CHA,ERROR,1,12177182,2646169,11433291776,1350541946,"4/17/2026, 11:45:05.062 PM","4/17/2026, 11:45:05.044 PM","4/17/2026, 11:45:05.044 PM",CHA,SapHana_SystemReplication_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/17/2026, 11:45:05.460 PM",,,"4/17/2026, 11:45:05.044 PM","4/17/2026, 11:45:05.044 PM",YES,465473.96,CHA,DISABLED,vchadcha01l10c,2.35737E+11,"4/17/2026, 11:45:04.572 PM",logreplay,CHA-HANA,2.27955E+11,"11/25/2025, 3:29:53.587 AM",SYNC,4.0.260223.125026,0,TRUE,vchadcha01l00c,1,SITEA,indexserver,ERROR,Log shipping timeout occurred,0,0,1771935,1203537545,9972457472,2.28111E+11,"11/28/2025, 1:12:05.376 AM",SITEB,CHA,ERROR,1,12173579,88533842,5.74411E+11,28017459649,"4/17/2026, 11:45:05.062 PM","4/17/2026, 11:45:05.044 PM","4/17/2026, 11:45:05.044 PM",CHA,SapHana_SystemReplication_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/17/2026, 11:45:05.460 PM",,,"4/17/2026, 11:45:05.044 PM","4/17/2026, 11:45:05.044 PM",YES,10078.53,CHA,DISABLED,vchadcha01l10c,1819718336,"4/17/2026, 11:44:57.005 PM",logreplay,CHA-HANA,1651231877,"11/25/2025, 3:29:37.831 AM",SYNC,4.0.260223.125026,0,TRUE,vchadcha01l00c,0,SITEA,dpserver,ERROR,Log shipping timeout occurred,0,0,52649,49593104,215650304,1654591552,"11/28/2025, 12:20:54.290 AM",SITEB,CHA,ERROR,1,12176642,2646147,11433082880,1372051630,"4/17/2026, 11:45:05.062 PM","4/17/2026, 11:45:05.044 PM","4/17/2026, 11:45:05.044 PM",CHA,SapHana_SystemReplication_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/17/2026, 11:45:05.460 PM",,,"4/17/2026, 11:45:05.044 PM","4/17/2026, 11:45:05.044 PM",YES,10076.34,CHA,DISABLED,vchadcha01l10c,1989669440,"4/17/2026, 11:44:57.004 PM",logreplay,CHA-HANA,1821220165,"11/25/2025, 3:29:37.831 AM",SYNC,4.0.260223.125026,0,TRUE,vchadcha01l00c,0,SITEA,docstore,ERROR,Log shipping timeout occurred,0,0,52628,48577175,215564288,1824578560,"11/28/2025, 12:19:19.837 AM",SITEB,CHA,ERROR,1,12176737,2645502,84940062720,1608067620,"4/17/2026, 11:45:05.062 PM","4/17/2026, 11:45:05.044 PM","4/17/2026, 11:45:05.044 PM",CHA,SapHana_SystemReplication_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/17/2026, 11:46:05.275 PM",,,"4/17/2026, 11:46:04.836 PM","4/17/2026, 11:46:04.836 PM",YES,0,SYSTEMDB,DISABLED,vchadcha01l10c,2228717312,"4/17/2026, 11:46:04.823 PM",logreplay,CHA-HANA,2228717248,"4/17/2026, 11:46:04.814 PM",SYNC,4.0.260223.125026,0,TRUE,vchadcha01l00c,0,SITEA,nameserver,ACTIVE,,0,0,21687657,20601651183,90666393600,2228717312,"4/17/2026, 11:46:04.823 PM",SITEB,CHA,ACTIVE,1,0,21695173,90791522304,10786585762,"4/17/2026, 11:46:04.852 PM","4/17/2026, 11:46:04.836 PM","4/17/2026, 11:46:04.836 PM",CHA,SapHana_SystemReplication_CL,
