TenantId,SourceSystem,MG,ManagementGroupName,TimeGenerated [Pacific Time (US and Canada) Tijuana],Computer,RawData,SERVER_LOCALTIME_t [Pacific Time (US and Canada) Tijuana],SERVER_UTC_t [Pacific Time (US and Canada) Tijuana],TIMESERIES_UTC_t [Pacific Time (US and Canada) Tijuana],CPU_d,DISK_SIZE_d,DISK_USED_d,HOST_s,MEMORY_ALLOCATION_LIMIT_d,MEMORY_RESIDENT_d,MEMORY_SIZE_d,MEMORY_TOTAL_RESIDENT_d,MEMORY_USED_d,NETWORK_OUT_d,PROVIDER_INSTANCE_s,SAPMON_VERSION_s,SCOPE_s,Time_Generated_t [Pacific Time (US and Canada) Tijuana],_SERVER_LOCALTIME_t [Pacific Time (US and Canada) Tijuana],_SERVER_UTC_t [Pacific Time (US and Canada) Tijuana],_TIMESERIES_UTC_t [Pacific Time (US and Canada) Tijuana],sapsid_s,NETWORK_IN_d,Type,_ResourceId
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/18/2026, 6:25:05.356 AM",,,"4/18/2026, 6:24:07.739 AM","4/18/2026, 6:25:04.520 AM","4/18/2026, 6:24:07.739 AM",1,895.53,710.73,vchadcha01l10c,947340.15,313986.69,981654.93,260372.07,99222.79,-1,CHA-HANA,4.0.260223.125026,HOST,"4/18/2026, 6:25:04.675 AM","4/18/2026, 6:24:07.739 AM","4/18/2026, 6:25:04.520 AM","4/18/2026, 6:24:07.739 AM",CHA,,SapHana_LoadHistory_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/18/2026, 6:25:05.356 AM",,,"4/18/2026, 6:24:17.816 AM","4/18/2026, 6:25:04.520 AM","4/18/2026, 6:24:17.816 AM",3,895.53,710.73,vchadcha01l10c,947340.15,313985.69,981654.93,260372.07,98978.64,7.82,CHA-HANA,4.0.260223.125026,HOST,"4/18/2026, 6:25:04.675 AM","4/18/2026, 6:24:17.816 AM","4/18/2026, 6:25:04.520 AM","4/18/2026, 6:24:17.816 AM",CHA,79.88,SapHana_LoadHistory_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/18/2026, 6:25:05.356 AM",,,"4/18/2026, 6:24:27.884 AM","4/18/2026, 6:25:04.520 AM","4/18/2026, 6:24:27.884 AM",0,895.53,710.73,vchadcha01l10c,947340.15,313985.69,981654.93,260372.07,98978.43,2.51,CHA-HANA,4.0.260223.125026,HOST,"4/18/2026, 6:25:04.675 AM","4/18/2026, 6:24:27.884 AM","4/18/2026, 6:25:04.520 AM","4/18/2026, 6:24:27.884 AM",CHA,0.23,SapHana_LoadHistory_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/18/2026, 6:25:05.356 AM",,,"4/18/2026, 6:24:37.958 AM","4/18/2026, 6:25:04.520 AM","4/18/2026, 6:24:37.958 AM",1,895.53,710.73,vchadcha01l10c,947340.15,313984.63,981654.93,260372.07,98966.45,0.12,CHA-HANA,4.0.260223.125026,HOST,"4/18/2026, 6:25:04.675 AM","4/18/2026, 6:24:37.958 AM","4/18/2026, 6:25:04.520 AM","4/18/2026, 6:24:37.958 AM",CHA,0.05,SapHana_LoadHistory_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/18/2026, 6:25:05.356 AM",,,"4/18/2026, 6:24:48.034 AM","4/18/2026, 6:25:04.520 AM","4/18/2026, 6:24:48.034 AM",0,895.53,710.73,vchadcha01l10c,947340.15,313984.63,981654.93,260372.07,98966.41,0.11,CHA-HANA,4.0.260223.125026,HOST,"4/18/2026, 6:25:04.675 AM","4/18/2026, 6:24:48.034 AM","4/18/2026, 6:25:04.520 AM","4/18/2026, 6:24:48.034 AM",CHA,0.03,SapHana_LoadHistory_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/18/2026, 6:25:05.356 AM",,,"4/18/2026, 6:24:58.109 AM","4/18/2026, 6:25:04.520 AM","4/18/2026, 6:24:58.109 AM",1,895.53,710.73,vchadcha01l10c,947340.15,313984.63,981654.93,260372.07,98966.4,0.1,CHA-HANA,4.0.260223.125026,HOST,"4/18/2026, 6:25:04.675 AM","4/18/2026, 6:24:58.109 AM","4/18/2026, 6:25:04.520 AM","4/18/2026, 6:24:58.109 AM",CHA,0.06,SapHana_LoadHistory_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/18/2026, 6:27:05.176 AM",,,"4/18/2026, 6:26:08.631 AM","4/18/2026, 6:27:04.646 AM","4/18/2026, 6:26:08.631 AM",1,895.53,710.73,vchadcha01l10c,947340.15,313984.63,981654.93,260372.07,98975.09,-1,CHA-HANA,4.0.260223.125026,HOST,"4/18/2026, 6:27:04.784 AM","4/18/2026, 6:26:08.631 AM","4/18/2026, 6:27:04.646 AM","4/18/2026, 6:26:08.631 AM",CHA,,SapHana_LoadHistory_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/18/2026, 6:27:05.176 AM",,,"4/18/2026, 6:26:18.700 AM","4/18/2026, 6:27:04.646 AM","4/18/2026, 6:26:18.700 AM",1,895.53,710.73,vchadcha01l10c,947340.15,313984.63,981654.93,260372.07,98975.43,3.61,CHA-HANA,4.0.260223.125026,HOST,"4/18/2026, 6:27:04.784 AM","4/18/2026, 6:26:18.700 AM","4/18/2026, 6:27:04.646 AM","4/18/2026, 6:26:18.700 AM",CHA,1.38,SapHana_LoadHistory_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/18/2026, 6:27:05.176 AM",,,"4/18/2026, 6:26:28.771 AM","4/18/2026, 6:27:04.646 AM","4/18/2026, 6:26:28.771 AM",1,895.53,710.73,vchadcha01l10c,947340.15,313984.63,981654.93,260372.07,98976.62,0.54,CHA-HANA,4.0.260223.125026,HOST,"4/18/2026, 6:27:04.784 AM","4/18/2026, 6:26:28.771 AM","4/18/2026, 6:27:04.646 AM","4/18/2026, 6:26:28.771 AM",CHA,0.28,SapHana_LoadHistory_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/18/2026, 6:27:05.176 AM",,,"4/18/2026, 6:26:38.847 AM","4/18/2026, 6:27:04.646 AM","4/18/2026, 6:26:38.847 AM",1,895.53,710.73,vchadcha01l10c,947340.15,313984.63,981654.93,260372.07,98976.88,0.08,CHA-HANA,4.0.260223.125026,HOST,"4/18/2026, 6:27:04.784 AM","4/18/2026, 6:26:38.847 AM","4/18/2026, 6:27:04.646 AM","4/18/2026, 6:26:38.847 AM",CHA,0.04,SapHana_LoadHistory_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/18/2026, 6:27:05.176 AM",,,"4/18/2026, 6:26:48.924 AM","4/18/2026, 6:27:04.646 AM","4/18/2026, 6:26:48.924 AM",0,895.53,710.73,vchadcha01l10c,947340.15,313984.63,981654.93,260372.07,98976.82,0.1,CHA-HANA,4.0.260223.125026,HOST,"4/18/2026, 6:27:04.784 AM","4/18/2026, 6:26:48.924 AM","4/18/2026, 6:27:04.646 AM","4/18/2026, 6:26:48.924 AM",CHA,0.03,SapHana_LoadHistory_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/18/2026, 6:27:05.176 AM",,,"4/18/2026, 6:26:58.996 AM","4/18/2026, 6:27:04.646 AM","4/18/2026, 6:26:58.996 AM",1,895.53,710.73,vchadcha01l10c,947340.15,313984.63,981654.93,260372.07,98976.79,0.09,CHA-HANA,4.0.260223.125026,HOST,"4/18/2026, 6:27:04.784 AM","4/18/2026, 6:26:58.996 AM","4/18/2026, 6:27:04.646 AM","4/18/2026, 6:26:58.996 AM",CHA,0.03,SapHana_LoadHistory_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/18/2026, 6:04:05.718 AM",,,"4/18/2026, 6:03:08.743 AM","4/18/2026, 6:04:05.260 AM","4/18/2026, 6:03:08.743 AM",2,895.53,710.73,vchadcha01l10c,947340.15,313984.53,981654.93,260372.07,99080.91,-1,CHA-HANA,4.0.260223.125026,HOST,"4/18/2026, 6:04:05.401 AM","4/18/2026, 6:03:08.743 AM","4/18/2026, 6:04:05.260 AM","4/18/2026, 6:03:08.743 AM",CHA,,SapHana_LoadHistory_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/18/2026, 6:04:05.718 AM",,,"4/18/2026, 6:03:18.815 AM","4/18/2026, 6:04:05.260 AM","4/18/2026, 6:03:18.815 AM",1,895.53,710.73,vchadcha01l10c,947340.15,313983.5,981654.93,260372.07,99079.34,1.1,CHA-HANA,4.0.260223.125026,HOST,"4/18/2026, 6:04:05.401 AM","4/18/2026, 6:03:18.815 AM","4/18/2026, 6:04:05.260 AM","4/18/2026, 6:03:18.815 AM",CHA,0.42,SapHana_LoadHistory_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/18/2026, 6:04:05.718 AM",,,"4/18/2026, 6:03:28.887 AM","4/18/2026, 6:04:05.260 AM","4/18/2026, 6:03:28.887 AM",0,895.53,710.73,vchadcha01l10c,947340.15,313983.5,981654.93,260372.07,99079.4,0.12,CHA-HANA,4.0.260223.125026,HOST,"4/18/2026, 6:04:05.401 AM","4/18/2026, 6:03:28.887 AM","4/18/2026, 6:04:05.260 AM","4/18/2026, 6:03:28.887 AM",CHA,0.03,SapHana_LoadHistory_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/18/2026, 6:04:05.718 AM",,,"4/18/2026, 6:03:38.961 AM","4/18/2026, 6:04:05.260 AM","4/18/2026, 6:03:38.961 AM",1,895.53,710.73,vchadcha01l10c,947340.15,313983.5,981654.93,260372.07,99079.37,0.1,CHA-HANA,4.0.260223.125026,HOST,"4/18/2026, 6:04:05.401 AM","4/18/2026, 6:03:38.961 AM","4/18/2026, 6:04:05.260 AM","4/18/2026, 6:03:38.961 AM",CHA,0.04,SapHana_LoadHistory_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/18/2026, 6:04:05.718 AM",,,"4/18/2026, 6:03:49.032 AM","4/18/2026, 6:04:05.260 AM","4/18/2026, 6:03:49.032 AM",1,895.53,710.73,vchadcha01l10c,947340.15,313984.53,981654.93,260372.07,99079.74,0.1,CHA-HANA,4.0.260223.125026,HOST,"4/18/2026, 6:04:05.401 AM","4/18/2026, 6:03:49.032 AM","4/18/2026, 6:04:05.260 AM","4/18/2026, 6:03:49.032 AM",CHA,0.03,SapHana_LoadHistory_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/18/2026, 6:04:05.718 AM",,,"4/18/2026, 6:03:59.102 AM","4/18/2026, 6:04:05.260 AM","4/18/2026, 6:03:59.102 AM",1,895.53,710.73,vchadcha01l10c,947340.15,313983.5,981654.93,260372.07,99078.44,0.07,CHA-HANA,4.0.260223.125026,HOST,"4/18/2026, 6:04:05.401 AM","4/18/2026, 6:03:59.102 AM","4/18/2026, 6:04:05.260 AM","4/18/2026, 6:03:59.102 AM",CHA,0.03,SapHana_LoadHistory_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/18/2026, 6:13:04.561 AM",,,"4/18/2026, 6:12:12.646 AM","4/18/2026, 6:13:04.050 AM","4/18/2026, 6:12:12.646 AM",3,895.53,710.73,vchadcha01l10c,947340.15,313985.55,981654.93,260372.07,99655.7,-1,CHA-HANA,4.0.260223.125026,HOST,"4/18/2026, 6:13:04.179 AM","4/18/2026, 6:12:12.646 AM","4/18/2026, 6:13:04.050 AM","4/18/2026, 6:12:12.646 AM",CHA,,SapHana_LoadHistory_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/18/2026, 6:13:04.561 AM",,,"4/18/2026, 6:12:22.719 AM","4/18/2026, 6:13:04.050 AM","4/18/2026, 6:12:22.719 AM",3,895.53,710.73,vchadcha01l10c,947340.15,313986.58,981654.93,260372.07,99659.25,5.33,CHA-HANA,4.0.260223.125026,HOST,"4/18/2026, 6:13:04.179 AM","4/18/2026, 6:12:22.719 AM","4/18/2026, 6:13:04.050 AM","4/18/2026, 6:12:22.719 AM",CHA,2.27,SapHana_LoadHistory_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/18/2026, 6:13:04.561 AM",,,"4/18/2026, 6:12:32.788 AM","4/18/2026, 6:13:04.050 AM","4/18/2026, 6:12:32.788 AM",0,895.53,710.73,vchadcha01l10c,947340.15,313986.58,981654.93,260372.07,99658.11,0.18,CHA-HANA,4.0.260223.125026,HOST,"4/18/2026, 6:13:04.179 AM","4/18/2026, 6:12:32.788 AM","4/18/2026, 6:13:04.050 AM","4/18/2026, 6:12:32.788 AM",CHA,0.06,SapHana_LoadHistory_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/18/2026, 6:13:04.561 AM",,,"4/18/2026, 6:12:42.857 AM","4/18/2026, 6:13:04.050 AM","4/18/2026, 6:12:42.857 AM",2,895.53,710.73,vchadcha01l10c,947340.15,313986.58,981654.93,260372.07,99658.89,0.25,CHA-HANA,4.0.260223.125026,HOST,"4/18/2026, 6:13:04.179 AM","4/18/2026, 6:12:42.857 AM","4/18/2026, 6:13:04.050 AM","4/18/2026, 6:12:42.857 AM",CHA,0.52,SapHana_LoadHistory_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/18/2026, 6:13:04.561 AM",,,"4/18/2026, 6:12:52.924 AM","4/18/2026, 6:13:04.050 AM","4/18/2026, 6:12:52.924 AM",1,895.53,710.73,vchadcha01l10c,947340.15,313989.96,981654.93,260372.07,99661.28,0.09,CHA-HANA,4.0.260223.125026,HOST,"4/18/2026, 6:13:04.179 AM","4/18/2026, 6:12:52.924 AM","4/18/2026, 6:13:04.050 AM","4/18/2026, 6:12:52.924 AM",CHA,0.03,SapHana_LoadHistory_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/18/2026, 6:13:04.561 AM",,,"4/18/2026, 6:13:02.994 AM","4/18/2026, 6:13:04.050 AM","4/18/2026, 6:13:02.994 AM",2,895.53,710.73,vchadcha01l10c,947340.15,313997.8,981654.93,260372.07,99170.75,25.73,CHA-HANA,4.0.260223.125026,HOST,"4/18/2026, 6:13:04.179 AM","4/18/2026, 6:13:02.994 AM","4/18/2026, 6:13:04.050 AM","4/18/2026, 6:13:02.994 AM",CHA,0.1,SapHana_LoadHistory_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/18/2026, 6:14:04.530 AM",,,"4/18/2026, 6:13:13.066 AM","4/18/2026, 6:14:03.978 AM","4/18/2026, 6:13:13.066 AM",2,895.53,710.73,vchadcha01l10c,947340.15,313987.75,981654.93,260372.07,99178.39,-1,CHA-HANA,4.0.260223.125026,HOST,"4/18/2026, 6:14:04.153 AM","4/18/2026, 6:13:13.066 AM","4/18/2026, 6:14:03.978 AM","4/18/2026, 6:13:13.066 AM",CHA,,SapHana_LoadHistory_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/18/2026, 6:14:04.530 AM",,,"4/18/2026, 6:13:23.141 AM","4/18/2026, 6:14:03.978 AM","4/18/2026, 6:13:23.141 AM",1,895.53,710.73,vchadcha01l10c,947340.15,313985.66,981654.93,260372.07,99152.81,8.87,CHA-HANA,4.0.260223.125026,HOST,"4/18/2026, 6:14:04.154 AM","4/18/2026, 6:13:23.141 AM","4/18/2026, 6:14:03.978 AM","4/18/2026, 6:13:23.141 AM",CHA,0.45,SapHana_LoadHistory_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/18/2026, 6:14:04.530 AM",,,"4/18/2026, 6:13:33.205 AM","4/18/2026, 6:14:03.978 AM","4/18/2026, 6:13:33.205 AM",1,895.53,710.73,vchadcha01l10c,947340.15,313984.53,981654.93,260372.07,99190.36,0.09,CHA-HANA,4.0.260223.125026,HOST,"4/18/2026, 6:14:04.154 AM","4/18/2026, 6:13:33.205 AM","4/18/2026, 6:14:03.978 AM","4/18/2026, 6:13:33.205 AM",CHA,0.04,SapHana_LoadHistory_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/18/2026, 6:14:04.530 AM",,,"4/18/2026, 6:13:43.277 AM","4/18/2026, 6:14:03.978 AM","4/18/2026, 6:13:43.277 AM",2,895.53,710.73,vchadcha01l10c,947340.15,313984.53,981654.93,260372.07,99153.98,0.7,CHA-HANA,4.0.260223.125026,HOST,"4/18/2026, 6:14:04.154 AM","4/18/2026, 6:13:43.277 AM","4/18/2026, 6:14:03.978 AM","4/18/2026, 6:13:43.277 AM",CHA,0.25,SapHana_LoadHistory_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/18/2026, 6:14:04.530 AM",,,"4/18/2026, 6:13:53.348 AM","4/18/2026, 6:14:03.978 AM","4/18/2026, 6:13:53.348 AM",0,895.53,710.73,vchadcha01l10c,947340.15,313984.53,981654.93,260372.07,99152.2,0.1,CHA-HANA,4.0.260223.125026,HOST,"4/18/2026, 6:14:04.154 AM","4/18/2026, 6:13:53.348 AM","4/18/2026, 6:14:03.978 AM","4/18/2026, 6:13:53.348 AM",CHA,0.04,SapHana_LoadHistory_CL,
